review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
signs me out and I can't sign back in easily.,1,2025-07-13 00:28:28,Google Play,NEGATIVE,-0.9953663349151611,[],sadness,{},review
one of the best,5,2025-07-12 23:57:53,Google Play,POSITIVE,0.9998641014099121,[],joy,{},review
"the same as every other review, can't ""accept free trial"" so therefore can't subscribe to apple TV+. Google play subscriptions says I need to confirm within the apple app, which I am met with an error - cannot watch anything.",1,2025-07-12 23:41:16,Google Play,NEGATIVE,-0.9989448189735413,"['every other review', 'free trial', 'apple tv+', 'google play subscriptions', 'the apple app', 'an error']",sadness,"{'every other review': 'Neutral', 'free trial': 'Negative', 'apple tv+': 'Negative', 'google play subscriptions': 'Negative', 'the apple app': 'Negative', 'an error': 'Negative'}",bug_report
no store button,1,2025-07-12 22:36:16,Google Play,NEGATIVE,-0.9898381233215332,['no store button'],neutral,{'no store button': 'Positive'},review
"absolutely dysfunctional. Cannot stream or download tv shows which is it's only purpose. I'll be cancelling my trial. Apple needs to stop even pretending to care about Android users. Their streaming services are below their top 10 competitors in terms of quality and satisfaction. I had better local streaming services when I travelled to Malaysia, Indonesia and Thailand. Apple can't even match them. it's sad to see how far the apple has fallen from the tree and rotted.",1,2025-07-12 21:12:35,Google Play,NEGATIVE,-0.9997368454933167,"['download tv shows', 'only purpose', 'my trial', 'apple', 'android users', 'their streaming services', 'their top 10 competitors', 'terms', 'quality', 'satisfaction', 'better local streaming services', 'malaysia', 'indonesia', 'thailand', 'apple', 'the apple', 'the tree']",sadness,"{'download tv shows': 'Negative', 'only purpose': 'Negative', 'my trial': 'Negative', 'apple': 'Negative', 'android users': 'Negative', 'their streaming services': 'Negative', 'their top 10 competitors': 'Negative', 'terms': 'Negative', 'quality': 'Negative', 'satisfaction': 'Negative', 'better local streaming services': 'Positive', 'malaysia': 'Neutral', 'indonesia': 'Neutral', 'thailand': 'Neutral', 'the apple': 'Negative', 'the tree': 'Negative'}",review
"When it works, it's fine, but it too often refuses access to my subscription. It's bad software that leaves me paying for something I can't use. The support is terrible, too, at least in how it's organised.",2,2025-07-12 19:58:24,Google Play,NEGATIVE,-0.9990591406822205,"['access', 'my subscription', 'bad software', 'the support']",disgust,"{'access': 'Negative', 'my subscription': 'Neutral', 'bad software': 'Negative', 'the support': 'Negative'}",review
does not stay connected,2,2025-07-12 19:34:50,Google Play,NEGATIVE,-0.9997548460960388,[],sadness,{},review
can't login to cancel ripped off,1,2025-07-12 19:05:47,Google Play,POSITIVE,0.9621090888977051,[],sadness,{},review
Good Entertainment!!!,5,2025-07-12 17:15:33,Google Play,POSITIVE,0.9998687505722046,['good entertainment'],joy,{'good entertainment': 'Positive'},review
can't even log in,1,2025-07-12 17:09:00,Google Play,NEGATIVE,-0.9995796084403992,[],anger,{},review
it always logged,1,2025-07-12 17:07:31,Google Play,POSITIVE,0.7526276111602783,[],neutral,{},review
"Love this app and the exceptional programming. Foundation, Silo, Murderbot, and so much more.",5,2025-07-12 16:42:51,Google Play,POSITIVE,0.9998736381530762,"['this app', 'the exceptional programming', 'foundation', 'silo', 'murderbot']",joy,"{'this app': 'Positive', 'the exceptional programming': 'Positive', 'foundation': 'Neutral', 'silo': 'Neutral', 'murderbot': 'Positive'}",review
seems it doesn't do Chromecast so pretty useless.,1,2025-07-12 15:32:01,Google Play,NEGATIVE,-0.9989181756973267,[],sadness,{},review
just add portrait mode to app,5,2025-07-12 14:54:25,Google Play,POSITIVE,0.8898575305938721,['portrait mode'],neutral,{'portrait mode': 'Neutral'},feature_request
"not bad but far from perfect. certainly better than Netflix, I'd say it's a good rival to HBO Max. though I'm not confident it can contend with Amazon prime video. then again Amazon prime doesn't have as artful lineups outside their animated shows.",4,2025-07-12 14:38:24,Google Play,POSITIVE,0.9911248087882996,"['netflix', 'a good rival', 'hbo max', 'amazon prime video', 'amazon prime', 'artful lineups', 'their animated shows']",joy,"{'netflix': 'Neutral', 'a good rival': 'Positive', 'hbo max': 'Neutral', 'amazon prime video': 'Positive', 'amazon prime': 'Neutral', 'artful lineups': 'Negative', 'their animated shows': 'Neutral'}",review
"Foundations series gets stuck always, not able to watch it .",3,2025-07-12 12:49:25,Google Play,NEGATIVE,-0.9995706677436829,['foundations series'],sadness,{'foundations series': 'Negative'},review
not able to play any video it says quit app or check network connection again and again. Very poor optimized,1,2025-07-12 12:17:23,Google Play,NEGATIVE,-0.9998025298118591,"['any video', 'app', 'network connection']",sadness,"{'any video': 'Negative', 'app': 'Negative', 'network connection': 'Negative'}",review
"slow, doesnt connect, had to enter my credentials 10 times before it would log me in, forgets who i am makes me login again. and my itunes purchases are completely missing. app makes phone about as useful as a paperweight.",1,2025-07-12 11:04:30,Google Play,NEGATIVE,-0.9997774958610535,"['my credentials', 'forgets', 'my itunes purchases', 'app', 'phone', 'a paperweight']",sadness,"{'my credentials': 'Negative', 'forgets': 'Negative', 'my itunes purchases': 'Negative', 'app': 'Negative', 'phone': 'Negative', 'a paperweight': 'Negative'}",review
one of the best,5,2025-07-12 10:44:05,Google Play,POSITIVE,0.9998641014099121,[],joy,{},review
"Very bad app, decent streaming service! This app seems made to taunt Android users. You can see the catalog. You can pick things to play, but I hope you don't want them larger than a postage stamp, and I really hope you don't want to cast them to a larger screen! I'm always hearing that Apple is this great innovative company that just works better, but every single time I have to interact with them, it is a study in wasted time and frustration.",2,2025-07-12 10:37:20,Google Play,NEGATIVE,-0.9991211295127869,"['very bad app', 'decent streaming service', 'this app', 'android users', 'the catalog', 'things', 'a postage stamp', 'a larger screen', 'that apple', 'this great innovative company', 'a study', 'wasted time', 'frustration']",anger,"{'very bad app': 'Negative', 'decent streaming service': 'Positive', 'this app': 'Negative', 'android users': 'Negative', 'the catalog': 'Negative', 'things': 'Negative', 'a postage stamp': 'Negative', 'a larger screen': 'Negative', 'that apple': 'Negative', 'this great innovative company': 'Negative', 'a study': 'Negative', 'wasted time': 'Negative', 'frustration': 'Negative'}",review
"Yikes, why does the app keep halting videos? I don't recall it doing that before. Is it another deliberately Apple functionality nerf for Android users? Who knows.",2,2025-07-12 10:04:06,Google Play,NEGATIVE,-0.999256432056427,"['the app', 'videos', 'another deliberately apple functionality nerf', 'android users']",surprise,"{'the app': 'Negative', 'videos': 'Negative', 'another deliberately apple functionality nerf': 'Neutral', 'android users': 'Neutral'}",review
App Never Starts on Android,1,2025-07-12 10:00:31,Google Play,NEGATIVE,-0.9961804151535034,['app'],neutral,{'app': 'Negative'},review
constant delays as if buffering. connection seems poor but fine when I pull up prime or netflix,1,2025-07-12 05:38:00,Google Play,NEGATIVE,-0.9945159554481506,"['constant delays', 'connection', 'prime', 'netflix']",neutral,"{'constant delays': 'Negative', 'connection': 'Negative', 'prime': 'Neutral', 'netflix': 'Neutral'}",review
"Someone else said this as well. I logged in and have an Android phone and it wants me to start a 7 day free trial. I pay for this and the app will not recognize I pay for this service. Some weird dumb power play junk from Apple. Having Apple TV is not going to make me throw out my phone and buy an iPhone. Why won't you let me use the service I pay for? Back in the day, I couldn't get the app on my smart TV so had to buy a Roku because... I don't know, Steve Jobs or something... I prefer plums?",1,2025-07-12 05:34:41,Google Play,NEGATIVE,-0.9984666109085083,"['an android phone', 'a 7 day free trial', 'the app', 'this service', 'some weird dumb power', 'junk', 'apple', 'apple tv', 'my phone', 'an iphone', 'the service', 'the day', 'the app', 'my smart tv', 'a roku', 'steve jobs', 'plums']",disgust,"{'an android phone': 'Neutral', 'a 7 day free trial': 'Negative', 'the app': 'Negative', 'this service': 'Negative', 'some weird dumb power': 'Negative', 'junk': 'Negative', 'apple': 'Negative', 'apple tv': 'Negative', 'my phone': 'Negative', 'an iphone': 'Negative', 'the service': 'Negative', 'the day': 'Negative', 'my smart tv': 'Negative', 'a roku': 'Negative', 'steve jobs': 'Negative', 'plums': 'Positive'}",review
👌🏼,4,2025-07-12 05:13:37,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
dosent let me watch nothing and i im subscribe,1,2025-07-12 05:11:07,Google Play,NEGATIVE,-0.9954022169113159,['dosent'],neutral,{'dosent': 'Positive'},review
"This app is just for Apple TV+ I have 100s of movies that I would like to have in my android phone but I can't see them or download them. This app is useless, unless you are one of the few customers of TV+",1,2025-07-12 05:01:12,Google Play,NEGATIVE,-0.9997264742851257,"['this app', 'apple', '100s', 'movies', 'my android phone', 'this app', 'the few customers', 'tv+']",sadness,"{'this app': 'Negative', 'apple': 'Neutral', '100s': 'Neutral', 'movies': 'Neutral', 'my android phone': 'Neutral', 'the few customers': 'Neutral', 'tv+': 'Neutral'}",review
my screen goes back for no reason then to fix it have to close app and reopen ..,2,2025-07-12 04:09:44,Google Play,NEGATIVE,-0.9992838501930237,"['my screen', 'no reason', 'app']",sadness,"{'my screen': 'Negative', 'no reason': 'Negative', 'app': 'Negative'}",bug_report
Apple won't let me watch on my TV. Have have to watch everything in my phone? I have Roku but every time I try to sign in it won't let me in and says try later. this sucks. I'm paying $10 a month for this????,1,2025-07-12 03:43:06,Google Play,NEGATIVE,-0.9961540102958679,"['apple', 'my tv', 'my phone', 'roku']",anger,"{'apple': 'Negative', 'my tv': 'Negative', 'my phone': 'Negative', 'roku': 'Negative'}",review
murder bot is fabulously funny,5,2025-07-12 02:24:38,Google Play,POSITIVE,0.9998869895935059,['murder bot'],joy,{'murder bot': 'Positive'},review
"always logout, never in last episode, not user friendly",1,2025-07-12 00:19:01,Google Play,NEGATIVE,-0.9913538098335266,['last episode'],neutral,{'last episode': 'Negative'},review
keeps asking click for a free week and I have a account I already pay for and when hit the free week it says error,1,2025-07-12 00:13:50,Google Play,NEGATIVE,-0.999072790145874,"['a free week', 'a account', 'the free week', 'error']",neutral,"{'a free week': 'Negative', 'a account': 'Negative', 'the free week': 'Negative', 'error': 'Negative'}",bug_report
it shouldn't be so difficult to add another person on my account so we dont mess up what we are watching. very simple yet apple can't do it.,1,2025-07-11 22:16:22,Google Play,NEGATIVE,-0.9967948794364929,"['another person', 'my account', 'very simple yet apple']",sadness,"{'another person': 'Neutral', 'my account': 'Neutral', 'very simple yet apple': 'Negative'}",feature_request
screen keep flickering. fix it asap,1,2025-07-11 22:01:09,Google Play,NEGATIVE,-0.9818254709243774,['screen'],sadness,{'screen': 'Negative'},bug_report
"Excellent content but not user friendly. Barely works at all on mobile devices, constant difficulty logging in and being logged out, account being locked. Works well once show is playing- good picture and sound. But man is it annoying to use, which is why I do not always subscribe to it.",2,2025-07-11 21:39:32,Google Play,NEGATIVE,-0.9952281713485718,"['excellent content', 'not user', 'mobile devices', 'constant difficulty', 'works', 'good picture', 'sound', 'man', 'use']",neutral,"{'excellent content': 'Positive', 'not user': 'Negative', 'mobile devices': 'Negative', 'constant difficulty': 'Negative', 'works': 'Negative', 'good picture': 'Positive', 'sound': 'Positive', 'man': 'Negative', 'use': 'Negative'}",review
I want to cancel!!,1,2025-07-11 20:49:56,Google Play,NEGATIVE,-0.9996836185455322,[],sadness,{},review
amazing series and quality. absolutely live Apple TV,5,2025-07-11 19:35:48,Google Play,POSITIVE,0.9998679161071777,"['amazing series', 'quality', 'absolutely live apple tv']",joy,"{'amazing series': 'Positive', 'quality': 'Positive', 'absolutely live apple tv': 'Positive'}",review
Great shows and movies,5,2025-07-11 18:03:01,Google Play,POSITIVE,0.9998459815979004,"['great shows', 'movies']",joy,"{'great shows': 'Positive', 'movies': 'Positive'}",review
the worst app ever I used in my life if possible I may give -5 stars pathetic app not even able to play vedios.,1,2025-07-11 15:55:11,Google Play,NEGATIVE,-0.9998077750205994,"['the worst app', 'my life', 'stars pathetic app', 'vedios']",disgust,"{'the worst app': 'Negative', 'my life': 'Negative', 'stars pathetic app': 'Negative', 'vedios': 'Negative'}",review
